========================================================================================================================
COVERAGE MATRIX - COMPLETE DATA DUMP
Source: C:\Users\tewing\Desktop\Claude Projects\Key_SOP_Matrix_RACI_Updated.xlsx
Sheet: Coverage Matrix
Total data rows: 343
Excel headers: ['SOP Title', 'SOP Action', 'Responsible Role', '(RACI) Responsible', '(RACI) Accountable', '(RACI) Consulted', '(RACI) Informed', 'Directive Section', 'Coverage Status', 'Gap Closure Recommendation', 'Category']
========================================================================================================================

Row# | SOP Title | SOP Action | Responsible Role | RACI-R | RACI-A | RACI-C | RACI-I | Directive Section | Coverage Status | Gap Recommendation | Category
273  | 9.4.475 – Safety Orientation | Verify crew participation | Field Supervisor | (empty) | (empty) | (empty) | (empty) | Sec. 9.3 Field Leadership | ✔ Covered | No change required. | Safety Management
274  | 9.4.480 – Safety Inspections | Conduct inspections and document findings | Safety Coordinator | (empty) | (empty) | (empty) | (empty) | Sec. 7.2.6 JD | ✔ Covered | No change required. | Safety Management
275  | 9.4.480 – Safety Inspections | Correct hazards identified during inspections | Field Supervisor | (empty) | (empty) | (empty) | (empty) | Sec. 9.3 Field Leadership | ✔ Covered | No change required. | Safety Management
276  | 9.4.480 – Safety Inspections | Review reports and ensure corrective action | Project Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 PM | ✔ Covered | No change required. | Safety Management
277  | 9.4.480 – Safety Inspections | Audit safety inspection process | Branch Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.6 Branch Mgmt | ✔ Covered | No change required. | Safety Management
278  | 9.4.485 – Safety Meetings | Prepare agenda and conduct meetings | Safety Coordinator | (empty) | (empty) | (empty) | (empty) | Sec. 7.2.6 JD | ✔ Covered | No change required. | Safety Management
279  | 9.4.485 – Safety Meetings | Ensure meetings are held as scheduled | Project Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 PM | ✔ Covered | No change required. | Safety Management
280  | 9.4.485 – Safety Meetings | Reinforce safety policies with crews | Field Supervisor | (empty) | (empty) | (empty) | (empty) | Sec. 9.3 Field Leadership | ✔ Covered | No change required. | Safety Management
281  | 9.4.490 – Report Safety Incidents | Complete official incident report and submit | Safety Coordinator | (empty) | (empty) | (empty) | (empty) | Sec. 7.2.6 JD | ✔ Covered | No change required. | Safety Management
282  | 9.4.490 – Report Safety Incidents | Document initial details and notify PM/Safety | Field Supervisor | (empty) | (empty) | (empty) | (empty) | Sec. 9.3 Field Leadership | ✔ Covered | No change required. | Safety Management
283  | 9.4.490 – Report Safety Incidents | Review and escalate incidents as required | Project Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 PM | ✔ Covered | No change required. | Safety Management
284  | 9.4.490 – Report Safety Incidents | Submit report to Branch Manager within 24 hrs | Project Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 PM | ✔ Covered | No change required. | Safety Management
285  | 9.4.495 – Investigate Accidents | Lead investigation and document findings | Safety Coordinator | (empty) | (empty) | (empty) | (empty) | Sec. 7.2.6 JD | ✔ Covered | No change required. | Safety Management
286  | 9.4.495 – Investigate Accidents | Support investigation and implement corrective actions | Project Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 PM | ✔ Covered | No change required. | Safety Management
287  | 9.4.495 – Investigate Accidents | Provide incident details and ensure crew cooperation | Field Supervisor | (empty) | (empty) | (empty) | (empty) | Sec. 9.3 Field Leadership | ✔ Covered | No change required. | Safety Management
288  | 9.4.495 – Investigate Accidents | Review investigation and approve corrective measures | Branch Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.6 Branch Mgmt | ✔ Covered | No change required. | Safety Management
289  | 9.4.495 – Investigate Accidents | Advise on legal implications as needed | Legal Counsel | (empty) | (empty) | (empty) | (empty) | Not explicit in directives | ⚠ Gap | Add Legal Counsel advisory role in accident investigations. | Safety Management
290  | 9.6.070 – Conduct Post-Project Review | Schedule post-project review and invite project and branch stakeholders. | Project Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 PM (project closeout) | ⚠ Gap – formal review meeting not defined | Add explicit requirement for a post-project review meeting in Sec. 9.5 PM clo... | Project Closeout
291  | 9.6.070 – Conduct Post-Project Review | Prepare performance data (safety, schedule, cost, quality) and project docume... | Project Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 PM (job monitoring and reporting) | ✔ Covered | No change required. | Project Closeout
292  | 9.6.070 – Conduct Post-Project Review | Lead review discussion of outcomes, successes, and improvement opportunities. | Branch Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.6 Branch Mgmt (operations oversight) | ✔ Covered | No change required. | Project Closeout
293  | 9.6.070 – Conduct Post-Project Review | Document post-project review outcomes in a summary report and file per SOP 9.... | Project Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 PM (project documentation); SOP 9.4.190 | ✔ Covered | No change required. | Project Closeout
294  | 9.6.080 – Capture Client Feedback | Issue client feedback survey and/or interview request at project completion. | Project Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 PM (client relations at closeout) | ⚠ Gap – structured client feedback not defined | Amend Sec. 9.5 PM to require a standard client feedback survey or interview a... | Project Closeout
295  | 9.6.080 – Capture Client Feedback | Conduct client feedback interview and clarify satisfaction, issues, and impro... | Project Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 PM (client relations at closeout) | ⚠ Gap – formal closeout interview not specified | Clarify in Sec. 9.5 PM that PM should conduct a closeout feedback interview w... | Project Closeout
296  | 9.6.080 – Capture Client Feedback | Review client feedback, prepare summary, and share with Branch Manager and Bu... | Business Development | (empty) | (empty) | (empty) | (empty) | Business Development directives (client relationship management) | ⚠ Gap – BD feedback handling not documented | Create or update BD directives to assign responsibility for analyzing client ... | Project Closeout
297  | 9.6.080 – Capture Client Feedback | Approve client feedback summary and incorporate into branch/market strategy. | Branch Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.6 Branch Mgmt (client relations and quality) | ✔ Covered | No change required. | Project Closeout
298  | 9.6.085 – Document Lessons Learned | Collect lessons learned input from project team, subcontractors, and stakehol... | Project Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 PM (project closeout and improvement) | ⚠ Gap – structured lessons-learned process not defined | Add requirement in Sec. 9.5 PM for the PM to gather lessons learned at projec... | Project Closeout
299  | 9.6.085 – Document Lessons Learned | Review and validate lessons learned for accuracy, risk, and applicability. | Branch Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.6 Branch Mgmt (operations oversight) | ✔ Covered | No change required. | Project Closeout
300  | 9.6.085 – Document Lessons Learned | Enter approved lessons learned into the company knowledge base or tracking sy... | Quality Coordinator | (empty) | (empty) | (empty) | (empty) | Quality / continuous improvement directives | ⚠ Gap – knowledge base ownership not documented | Create or update Quality/CI directives assigning responsibility for maintaini... | Project Closeout
301  | 9.6.085 – Document Lessons Learned | Share key lessons learned with future project teams and leadership forums. | Quality Coordinator | (empty) | (empty) | (empty) | (empty) | Sec. 7.3 Operations Office Positions (knowledge sharing expectations) | ⚠ Gap – formal lessons sharing mechanism not defined | Define standard channels (PM meetings, training, communications) for distribu... | Project Closeout
302  | 9.5.010 – Handling and/or Disposing of Excess Materials | Use 3-week lookahead to plan and request materials and order roughly 1–3 week... | Field Supervisor | (empty) | (empty) | (empty) | (empty) | Sec. 9.3 Field Leadership (pre-planning) | ⚠ Gap – explicit 3-week material planning not defined | Add guidance in Sec. 9.3 Field Leadership to use the 3-week lookahead to plan... | Materials Management
303  | 9.5.010 – Handling and/or Disposing of Excess Materials | Maintain defined, labeled storage areas and perform weekly material walks to ... | Field Supervisor | (empty) | (empty) | (empty) | (empty) | Sec. 9.3 Field Leadership (staging/logistics) | ✔ Covered | No change required. | Materials Management
304  | 9.5.010 – Handling and/or Disposing of Excess Materials | At demob/closeout, identify and stage excess materials, restore shelf conditi... | Field Supervisor | (empty) | (empty) | (empty) | (empty) | Sec. 9.3 Field Leadership (demobilization and closeout) | ⚠ Gap – systematic excess identification at closeout not defined | Add language in Sec. 9.3 Field Leadership requiring field leadership to ident... | Materials Management
305  | 9.5.010 – Handling and/or Disposing of Excess Materials | Approve the material release and excess-material handling strategy using Opti... | Project Manager | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 PM (project closeout and improvement) | ✔ Covered | No change required. | Materials Management
306  | 9.5.010 – Handling and/or Disposing of Excess Materials | Confirm vendor return rules and costs and assist PM in selecting the most cos... | Purchasing | (empty) | (empty) | (empty) | (empty) | Sec. 9.16 Purchasing (vendor terms and returns) | ✔ Covered | No change required. | Materials Management
307  | 9.5.010 – Handling and/or Disposing of Excess Materials | Accept only materials likely to be used within 6 months into the shop/warehou... | Shop/Warehouse | (empty) | (empty) | (empty) | (empty) | Sec. 7.3 Operations Office Positions (shop/warehouse expectations) | ⚠ Gap – warehouse acceptance rules not documented | Clarify in Sec. 7.3 Operations Office Positions that shop/warehouse will only... | Materials Management
308  | 9.4.745 – Manage Field Rework | Identify & Log Rework | Foreman | (empty) | (empty) | (empty) | (empty) | Ch.9: Productivity- Foremen and Lead Men shall be accountable... | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
309  | 9.4.745 – Manage Field Rework | Classify & Route | QA/QC | (empty) | (empty) | (empty) | (empty) | Ch.9: Changed Work or Changed Conditions – GSL’s Field Leadership... | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
310  | 9.4.745 – Manage Field Rework | Authorize & Plan | Project Manager | (empty) | (empty) | (empty) | (empty) | Ch.9: Changed Work or Changed Conditions – GSL’s Field Leadership... | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
311  | 9.4.745 – Manage Field Rework | Assign Corrective Work | Foreman | (empty) | (empty) | (empty) | (empty) | Ch.7 JD (Foreman): Maintain all field records for the projects | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
312  | 9.4.745 – Manage Field Rework | Execute & Track | Foreman | (empty) | (empty) | (empty) | (empty) | Ch.9: Productivity- Foremen and Lead Men shall be accountable... | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
313  | 9.4.745 – Manage Field Rework | Verify & Close | QA/QC | (empty) | (empty) | (empty) | (empty) | Ch.7 JD (Foreman): Maintain all field records for the projects | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
314  | 9.4.745 – Manage Field Rework | File & Report | Project Manager | (empty) | (empty) | (empty) | (empty) | Ch.7 JD (Foreman): Maintain all field records for the projects | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
315  | 9.2.010 – Team Selection | Confirm early purchasing and prefabrication support needs for precon and mobi... | PM | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 – Submittals and Purchasing; Sec. 9.5 – Prefabrication | ✔ Covered | (empty) | Precon / Mobilization
316  | 9.2.010 – Team Selection | Confirm early purchasing and prefabrication support needs for precon and mobi... | Prefab Lead | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 – Submittals and Purchasing; Sec. 9.5 – Prefabrication | ✔ Covered | (empty) | Precon / Mobilization
317  | 9.2.010 – Team Selection | Confirm early purchasing and prefabrication support needs for precon and mobi... | Purchasing | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 – Submittals and Purchasing; Sec. 9.5 – Prefabrication | ✔ Covered | (empty) | Precon / Mobilization
318  | 9.2.010 – Team Selection | Confirm required attendees (BM, PM, GS, Foreman, Contract Manager and key sup... | PM | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 – Project Turnover Meetings; Sec. 9.13 – Project Turnover Meetings –... | ✔ Covered | (empty) | Precon / Mobilization
319  | 9.2.010 – Team Selection | Confirm safety coverage requirements based on project risk profile. | PM | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 – Field Leadership and Manpower Requirements | ✔ Covered | (empty) | Precon / Mobilization
320  | 9.2.010 – Team Selection | Confirm safety coverage requirements based on project risk profile. | Safety | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 – Field Leadership and Manpower Requirements | ✔ Covered | (empty) | Precon / Mobilization
321  | 9.2.010 – Team Selection | Finalize staffing plan with assigned names, responsibilities, and start dates. | PM | (empty) | (empty) | (empty) | (empty) | Sec. 7.3.1 – Project Manager – Essential Job Functions | ✔ Covered | (empty) | Precon / Mobilization
322  | 9.2.010 – Team Selection | GS assigns field supervisors | GS | (empty) | (empty) | (empty) | (empty) | Sec. 9.4 GS (manpower assignment) | ✔ Covered | No change required. | Team selection and turnover
323  | 9.2.010 – Team Selection | GS assigns field supervisors | PM | (empty) | (empty) | (empty) | (empty) | Sec. 9.4 GS (manpower assignment) | ✔ Covered | No change required. | Team selection and turnover
324  | 9.2.010 – Team Selection | Revalidate and update staffing plan when material scope/schedule/contract cha... | GS | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 – Contract Changes; Sec. 9.13 – Upon receipt of any new documents… n... | ✔ Covered | (empty) | Precon / Mobilization
325  | 9.2.010 – Team Selection | Revalidate and update staffing plan when material scope/schedule/contract cha... | PM | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 – Contract Changes; Sec. 9.13 – Upon receipt of any new documents… n... | ✔ Covered | (empty) | Precon / Mobilization
326  | 9.2.010 – Team Selection | Review award documents, scope, schedule, and risk profile; define required ro... | PM | (empty) | (empty) | (empty) | (empty) | Sec. 7.3.1 – Project Manager – Essential Job Functions; Sec. 9.5 – Project Pr... | ✔ Covered | (empty) | Precon / Mobilization
327  | 9.2.010 – Team Selection | Schedule Project Turnover Meeting per SOP 9.2.015 and send invite to all assi... | PM | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 – Project Turnover Meetings; Sec. 9.13 – Project Turnover Meetings –... | ✔ Covered | (empty) | Precon / Mobilization
328  | 9.2.010 – Team Selection | Submit draft Project Staffing Plan for BM/Biz Mgr review and approval; resolv... | BM | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 – Field Leadership and Manpower Requirements; Sec. 9.13 – GSL Electr... | ✔ Covered | (empty) | Precon / Mobilization
329  | 9.2.010 – Team Selection | Submit draft Project Staffing Plan for BM/Biz Mgr review and approval; resolv... | Biz Mgr | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 – Field Leadership and Manpower Requirements; Sec. 9.13 – GSL Electr... | ✔ Covered | (empty) | Precon / Mobilization
330  | 9.2.010 – Team Selection | Update Manpower Projections in Workforce Planning software consistent with st... | GS | (empty) | (empty) | (empty) | (empty) | Sec. 9.4 – Update Manpower Projections each week through Workforce Planning s... | ✔ Covered | (empty) | Precon / Mobilization
331  | 9.2.010 – Team Selection | Upload staffing plan to the project folder and distribute to assigned team me... | PM | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 – Daily Reports and Project Administration Support (document control... | ⚠ Gap – partial coverage | Consider adding explicit 'Project Staffing Plan uploaded to project folder pr... | Precon / Mobilization
332  | 9.2.010 – Team Selection | Upload staffing plan to the project folder and distribute to assigned team me... | Project Coordinator | (empty) | (empty) | (empty) | (empty) | Sec. 9.5 – Daily Reports and Project Administration Support (document control... | ⚠ Gap – partial coverage | Consider adding explicit 'Project Staffing Plan uploaded to project folder pr... | Precon / Mobilization
333  | 9.4.190 – Document Filing Standards | File incoming/outgoing project documents to the correct system and folder (by... | Project Manager | (empty) | (empty) | (empty) | (empty) | Document Control – | ✔ Covered | (empty) | Documentation Management
334  | 9.4.190 – Document Filing Standards | Perform periodic audits of folder structure and fix noncompliance (weekly/mon... | Site Administrator | (empty) | (empty) | (empty) | (empty) | Document Control – | ✔ Covered | (empty) | Documentation Management
335  | 9.4.745 – Manage Field Rework | Authorize & Plan | Foreman | (empty) | (empty) | (empty) | (empty) | Ch.9: Changed Work or Changed Conditions – GSL’s Field Leadership... | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
336  | 9.4.745 – Manage Field Rework | Classify & Route | APM | (empty) | (empty) | (empty) | (empty) | Ch.9: Changed Work or Changed Conditions – GSL’s Field Leadership... | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
337  | 9.4.745 – Manage Field Rework | Classify & Route | Project Engineer | (empty) | (empty) | (empty) | (empty) | Ch.9: Changed Work or Changed Conditions – GSL’s Field Leadership... | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
338  | 9.4.745 – Manage Field Rework | Classify & Route | Project Manager | (empty) | (empty) | (empty) | (empty) | Ch.9: Changed Work or Changed Conditions – GSL’s Field Leadership... | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
339  | 9.4.745 – Manage Field Rework | Execute & Track | General Superintendent | (empty) | (empty) | (empty) | (empty) | Ch.9: Productivity- Foremen and Lead Men shall be accountable... | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
340  | 9.4.745 – Manage Field Rework | File & Report | APM | (empty) | (empty) | (empty) | (empty) | Ch.7 JD (Foreman): Maintain all field records for the projects | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
341  | 9.4.745 – Manage Field Rework | File & Report | Project Engineer | (empty) | (empty) | (empty) | (empty) | Ch.7 JD (Foreman): Maintain all field records for the projects | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
342  | 9.4.745 – Manage Field Rework | Verify & Close | QA | (empty) | (empty) | (empty) | (empty) | Ch.7 JD (Foreman): Maintain all field records for the projects | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management
343  | 9.4.745 – Manage Field Rework | Verify & Close | QC | (empty) | (empty) | (empty) | (empty) | Ch.7 JD (Foreman): Maintain all field records for the projects | ✔ Covered | No change required (SOP rewritten and aligned). | Quality / Rework Management

========================================================================================================================
SUMMARY STATISTICS
========================================================================================================================
Total data rows: 343

RACI Column Population:
  RACI-R (col D): 0 / 343 rows have data (0.0%)
  RACI-A (col E): 0 / 343 rows have data (0.0%)
  RACI-C (col F): 0 / 343 rows have data (0.0%)
  RACI-I (col G): 0 / 343 rows have data (0.0%)

Coverage Status Distribution:
  ✔ Covered: 261 (76.1%)
  ⚠ Gap: 50 (14.6%)
  ⚠ Gap – subcontractor role not formalized: 2 (0.6%)
  ⚠ Gap – partial coverage: 2 (0.6%)
  ⚠ Gap – approval not explicit: 1 (0.3%)
  ⚠ Gap – advisory role not explicit: 1 (0.3%)
  ⚠ Gap – agenda/minutes not required: 1 (0.3%)
  ⚠ Gap – feeder log use not explicit: 1 (0.3%)
  ⚠ Gap – competitive quote documentation not explicit: 1 (0.3%)
  ⚠ Gap – storage, release, and billing conditions not defined: 1 (0.3%)
  ⚠ Gap – mitigation plan not explicit: 1 (0.3%)
  ⚠ Gap – checklist requirement: 1 (0.3%)
  ⚠ Gap – explicit PEP update not required: 1 (0.3%)
  ⚠ Gap – PEP update not explicit: 1 (0.3%)
  ⚠ Gap – escalation step not explicit: 1 (0.3%)
  ⚠ Gap – VE log not required: 1 (0.3%)
  ⚠ Gap – upload requirement: 1 (0.3%)
  ⚠ Gap – submittal approval requirement: 1 (0.3%)
  ⚠ Gap – role not formalized: 1 (0.3%)
  ⚠ Gap – security personnel not formalized: 1 (0.3%)
  ⚠ Gap – equipment operator role not formalized: 1 (0.3%)
  ⚠ Gap – design consultant role not formalized: 1 (0.3%)
  ⚠ Gap – formal review meeting not defined: 1 (0.3%)
  ⚠ Gap – structured client feedback not defined: 1 (0.3%)
  ⚠ Gap – formal closeout interview not specified: 1 (0.3%)
  ⚠ Gap – BD feedback handling not documented: 1 (0.3%)
  ⚠ Gap – structured lessons-learned process not defined: 1 (0.3%)
  ⚠ Gap – knowledge base ownership not documented: 1 (0.3%)
  ⚠ Gap – formal lessons sharing mechanism not defined: 1 (0.3%)
  ⚠ Gap – explicit 3-week material planning not defined: 1 (0.3%)
  ⚠ Gap – systematic excess identification at closeout not defined: 1 (0.3%)
  ⚠ Gap – warehouse acceptance rules not documented: 1 (0.3%)

Category Distribution:
  Cost Control & Billing: 45 (13.1%)
  Mobilization: 42 (12.2%)
  Safety Management: 30 (8.7%)
  Documentation Management: 27 (7.9%)
  Coordination: 17 (5.0%)
  Project Closeout: 17 (5.0%)
  Quality / Rework Management: 16 (4.7%)
  Precon / Mobilization: 16 (4.7%)
  Scope and contract review: 15 (4.4%)
  Materials Management: 14 (4.1%)
  Buyout process: 14 (4.1%)
  Scope & Change Control: 14 (4.1%)
  Scheduling: 13 (3.8%)
  Team selection and turnover: 9 (2.6%)
  Labor Management: 9 (2.6%)
  Budget preparation: 8 (2.3%)
  Communication: 8 (2.3%)
  Construction execution kickoff meeting: 6 (1.7%)
  Quality Control: 6 (1.7%)
  Tracking and control: 5 (1.5%)
  Layout and sequencing plan: 4 (1.2%)
  Schedule development: 4 (1.2%)
  Material handling plan: 3 (0.9%)
  Cost Control: 1 (0.3%)
